RefID,Reviewer,RW_conductivity_check,Focal: Salt/Ion type (if known) OR Conductivity,Measurement,Units for salt concentration_original,SaltUnits,Minimum concentration_original,Maximum concentration_original,Rate of change in salt (if applicaple),Temperature (C),TempSingleValue/Min,TempMax,TempPlusMinus,MeasurementNotes,TempNotes,min.cond.corr.uScm,max.cond.corr.uScm
278,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,159,2540,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,159,2540
278,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,159,2540,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,159,2540
278,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,159,2540,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,159,2540
278,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,159,2540,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,159,2540
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
280,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,NA,NA,NA,ambient,Ambient,NA,NA,NA,NA,NA,NA
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
282,Abigail,specific conductivity,Electrical Conductivity,Conductivity,mS/cm,mS/cm,0.32,3.09,NA,18-20,18,20,NA,NA,NA,0.32,3.09
283,Abigail,specific conductivity,Electrical Conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,25,25,NA,NA,NA,NA,NA,NA
283,Abigail,specific conductivity,Electrical Conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,25,25,NA,NA,NA,NA,NA,NA
283,Abigail,specific conductivity,Electrical Conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,25,25,NA,NA,NA,NA,NA,NA
283,Abigail,specific conductivity,Electrical Conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,25,25,NA,NA,NA,NA,NA,NA
284,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,27,1409,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,27,1409
284,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,27,1409,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,27,1409
285,Sally,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,89,673,NA,NA,NA,NA,NA,NA,NA,89,673
286,Jo,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,73.1,90.5,NA,22.2-29,22.2,29,NA,NA,NA,73.1,90.5
287,Sally,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,29,472.3,NA,ambient,Ambient,NA,NA,NA,NA,29,472.3
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
288,Carl,specific conductivity,Specific conductance (Dominant ions are Ca Mg SO4 HCO3),Specific Conductance,uS/cm,µS/cm,16,2390,NA,ambient,Ambient,NA,NA,Dominant ions are Ca Mg SO4 HCO3,NA,16,2390
